1,162833
1001,89834
2001,89167
3001,132166
4001,177834
5001,221458
6001,270917
7001,309375
8001,355917
9001,378833
10001,393375
11001,431792
12001,147917
13001,82208
14001,55834
15001,52417
16001,55625
17001,61541
18001,67125
19001,103958
20001,66000
21001,70042
22001,69916
23001,75792
24001,75708
25001,78458
26001,325708
27001,131792
28001,87792
29001,197917
30001,95084
31001,454500
32001,101000
33001,38375
34001,39417
35001,40541
36001,41750
37001,40083
38001,41250
39001,42250
40001,43334
41001,45125
42001,46125
43001,47167
44001,49500
45001,48875
46001,49833
47001,50833
48001,48250
49001,49209
50001,50292
51001,51333
52001,52625
53001,53834
54001,55042
55001,55000
56001,55000
57001,55209
58001,56333
59001,57167
60001,60333
61001,67375
62001,63750
63001,61208
64001,62041
65001,68292
66001,63167
67001,64416
68001,68750
69001,67375
70001,122041
71001,69083
72001,69833
73001,70792
74001,75500
75001,73083
76001,73958
77001,74709
78001,74625
79001,75416
80001,79042
81001,85209
82001,81250
83001,102084
84001,83500
85001,82500
86001,83375
87001,85542
88001,85625
89001,86334
90001,87250
91001,88250
92001,89208
93001,90125
94001,103500
95001,92084
96001,93250
97001,94791
98001,95041
99001,99792
100001,97083
101001,95833
102001,104125
103001,101291
104001,101292
105001,100250
106001,101375
107001,103000
108001,101125
109001,102916
110001,103042
111001,103959
112001,104917
113001,110375
114001,108833
115001,107708
116001,108625
117001,109541
118001,110541
119001,111667
120001,114416
121001,114084
122001,115542
123001,127667
124001,566500
125001,121584
126001,181166
127001,124791
128001,119875
129001,120792
130001,121750
131001,132125
132001,124000
133001,124708
134001,125625
135001,130709
136001,159875
137001,130375
138001,133959
139001,133541
140001,133750
141001,132209
142001,133167
143001,134333
144001,135000
145001,136000
146001,136875
147001,153875
148001,138708
149001,139708
150001,140667
151001,141875
152001,147625
153001,146375
154001,161042
155001,151333
156001,146625
157001,151166
158001,148375
159001,205666
160001,151875
161001,150875
162001,151875
163001,173000
164001,154000
165001,154750
166001,155583
167001,157209
168001,170000
169001,158542
170001,164542
171001,161042
172001,162250
173001,185042
174001,165833
175001,163917
176001,164959
177001,175625
178001,180791
179001,211042
180001,185084
181001,183292
182001,181042
183001,173791
184001,172625
185001,173417
186001,255208
187001,175584
188001,179625
189001,178875
190001,178416
191001,180250
192001,189917
193001,181000
194001,181917
195001,183541
196001,183875
197001,184959
198001,201625
199001,192875
200001,201125
201001,208875
202001,193209
203001,199167
204001,197959
205001,192333
206001,193417
207001,207250
208001,213875
209001,212208
210001,197584
211001,200667
212001,210917
213001,260334
214001,200750
215001,201791
216001,202584
217001,203500
218001,205417
219001,205458
220001,206209
221001,207250
222001,208750
223001,209291
224001,209958
225001,214208
226001,212375
227001,212875
228001,214209
229001,214667
230001,215709
231001,221875
232001,217791
233001,219834
234001,219500
235001,220375
236001,221833
237001,222709
238001,223459
239001,224125
240001,284833
241001,226209
242001,226916
243001,228209
244001,229125
245001,239167
246001,230708
247001,231625
248001,232542
249001,233375
250001,235834
251001,236625
252001,240208
253001,240375
254001,238458
255001,240417
256001,240375
257001,241583
258001,241875
259001,247916
260001,243625
261001,249500
262001,245958
263001,246584
264001,247541
265001,304333
266001,250459
267001,250333
268001,251458
269001,252125
270001,258833
271001,263167
272001,254958
273001,262250
274001,256875
275001,262584
276001,258750
277001,260834
278001,260500
279001,330750
280001,262500
281001,263875
282001,264875
283001,269250
284001,266834
285001,268500
286001,268125
287001,279583
288001,269875
289001,276500
290001,272166
291001,279875
292001,274083
293001,336083
294001,276000
295001,277708
296001,277542
297001,289709
298001,284292
299001,281042
300001,282708
301001,283084
302001,283125
303001,292000
304001,285125
305001,295250
306001,287000
307001,352833
308001,289125
309001,297375
310001,296083
311001,292000
312001,293000
313001,294084
314001,295750
315001,295542
316001,296125
317001,297542
318001,298000
319001,302791
320001,304375
321001,363959
322001,308250
323001,303125
324001,304333
325001,309000
326001,306875
327001,307291
328001,307625
329001,319958
330001,310208
331001,317166
332001,313208
333001,316459
334001,313209
335001,374334
336001,315208
337001,315792
338001,324875
339001,317875
340001,319291
341001,320125
342001,320958
343001,321666
344001,322750
345001,327916
346001,324417
347001,326958
348001,328250
349001,388292
350001,352375
351001,329084
352001,331125
353001,330875
354001,332583
355001,336416
356001,333750
357001,339167
358001,335791
359001,336958
360001,343000
361001,338625
362001,350042
363001,401042
364001,348708
365001,342792
366001,343125
367001,348417
368001,347875
369001,345959
370001,347208
371001,347875
372001,348792
373001,352458
374001,350875
375001,352625
376001,368459
377001,411542
378001,354792
379001,362542
380001,356542
381001,358125
382001,358250
383001,360417
384001,373542
385001,364291
386001,362375
387001,372750
388001,363625
389001,364959
390001,384958
391001,420791
392001,367750
393001,384792
394001,369666
395001,370583
396001,397333
397001,374000
398001,374125
399001,399750
400001,376250
401001,400541
402001,383208
403001,378083
404001,438625
405001,380250
406001,380750
407001,384875
408001,387875
409001,383291
410001,385000
411001,386125
412001,405875
413001,415875
414001,388416
415001,402500
416001,390666
417001,452791
418001,392959
419001,405542
420001,394292
421001,395334
422001,405083
423001,396750
424001,398125
425001,399167
426001,399417
427001,400542
428001,402125
429001,407875
430001,463333
431001,404542
432001,405625
433001,429000
434001,407500
435001,408417
436001,413417
437001,410167
438001,413125
439001,412375
440001,421500
441001,413834
442001,414875
443001,475042
444001,427041
445001,417875
446001,418375
447001,420333
448001,421916
449001,421334
450001,422750
451001,424209
452001,436000
453001,425125
454001,426084
455001,431417
456001,498708
457001,428541
458001,429333
459001,430834
460001,433750
461001,445625
462001,433125
463001,434750
464001,436000
465001,446541
466001,436833
467001,440833
468001,440417
469001,503000
470001,446959
471001,441833
472001,443000
473001,445708
474001,471792
475001,460250
476001,446750
477001,447542
478001,448625
479001,465083
480001,463458
481001,451458
482001,510500
483001,453708
484001,454416
485001,468958
486001,455792
487001,456750
488001,458958
489001,458959
490001,467084
491001,460292
492001,461750
493001,466125
494001,469125
495001,516042
496001,486084
497001,466000
498001,467250
499001,468042
500001,469834
501001,471625
502001,481959
503001,471667
504001,472750
505001,473542
506001,507584
507001,475583
508001,556459
509001,491584
510001,478417
511001,485250
512001,480291
513001,482083
514001,483666
515001,497334
516001,500625
517001,484667
518001,485708
519001,487166
520001,488250
521001,551500
522001,490583
523001,518167
524001,506250
525001,493125
526001,494292
527001,495125
528001,495500
529001,501459
530001,507167
531001,561375
532001,513250
533001,519208
534001,500583
535001,502583
536001,502792
537001,503875
538001,504584
539001,505709
540001,567625
541001,508625
542001,522750
543001,518834
544001,523834
545001,511375
546001,512209
547001,512791
548001,514041
549001,574208
550001,516959
551001,517667
552001,524708
553001,519917
554001,554292
555001,554125
556001,537625
557001,533250
558001,581166
559001,524500
560001,525500
561001,534667
562001,527667
563001,527875
564001,529750
565001,530166
566001,532375
567001,618834
568001,533750
569001,534625
570001,535792
571001,536417
572001,541000
573001,571834
574001,540292
575001,554917
576001,591458
577001,553250
578001,563542
579001,550417
580001,544000
581001,559708
582001,546750
583001,547000
584001,555625
585001,608250
586001,549458
587001,582709
588001,551584
589001,553208
590001,571250
591001,574416
592001,562833
593001,558542
594001,610291
595001,558042
596001,558958
597001,560334
598001,560875
599001,562042
600001,564208
601001,563625
602001,564709
603001,627792
604001,569958
605001,567541
606001,568459
607001,584416
608001,587834
609001,578375
610001,584083
611001,590834
612001,643917
613001,575583
614001,588958
615001,591166
616001,592084
617001,579417
618001,584209
619001,582417
620001,582541
621001,647958
622001,586292
623001,585333
624001,587166
625001,587125
626001,588250
627001,589208
628001,589292
629001,590958
630001,643084
631001,592292
632001,614917
633001,612375
634001,621708
635001,630250
636001,596792
637001,598625
638001,599708
639001,661583
640001,600917
641001,602042
642001,602708
643001,603417
644001,604125
645001,605083
646001,606042
647001,637792
648001,691750
649001,619292
650001,610208
651001,611416
652001,615834
653001,620792
654001,618417
655001,615375
656001,615375
657001,672625
658001,629375
659001,633917
660001,621125
661001,621917
662001,626584
663001,622625
664001,625042
665001,624625
666001,686750
667001,657583
668001,648375
669001,629000
670001,640333
671001,630250
672001,631208
673001,631708
674001,638125
675001,724625
676001,664583
677001,635584
678001,638416
679001,637250
680001,637666
681001,655000
682001,653417
683001,642500
684001,708917
685001,642667
686001,643875
687001,644333
688001,664750
689001,655750
690001,648125
691001,649458
692001,650375
693001,713083
694001,664125
695001,652667
696001,653708
697001,655459
698001,657209
699001,656250
700001,675417
701001,662125
702001,729209
703001,659875
704001,660791
705001,661500
706001,694292
707001,664250
708001,665417
709001,665083
710001,666500
711001,749167
712001,668667
713001,675041
714001,670375
715001,673417
716001,687208
717001,672833
718001,676000
719001,674917
720001,737000
721001,695792
722001,683625
723001,685375
724001,680000
725001,690042
726001,717792
727001,683042
728001,685000
729001,757833
730001,702917
731001,690625
732001,688041
733001,688708
734001,689375
735001,732833
736001,691958
737001,692917
738001,754416
739001,710292
740001,699375
741001,696291
742001,701042
743001,712917
744001,699625
745001,699458
746001,700125
747001,770125
748001,702375
749001,703541
750001,754625
751001,766042
752001,725292
753001,708042
754001,707500
755001,727167
756001,766166
757001,711208
758001,723000
759001,712792
760001,721291
761001,715583
762001,745834
763001,716125
764001,721458
765001,775083
766001,719083
767001,720667
768001,720791
769001,746458
770001,727125
771001,724208
772001,724084
773001,726459
774001,781417
775001,748084
776001,748083
777001,770167
778001,731500
779001,754584
780001,733458
781001,734500
782001,754708
783001,808667
784001,736291
785001,748417
786001,738833
787001,742834
788001,740792
789001,753833
790001,796292
791001,742958
792001,746708
793001,748667
794001,745125
795001,768875
796001,815917
797001,748917
798001,753000
799001,751959
800001,756708
801001,756875
802001,804875
803001,754542
804001,760000
805001,810833
806001,776709
807001,758416
808001,827042
809001,763083
810001,772083
811001,761333
812001,763458
813001,765000
814001,839333
815001,768292
816001,769583
817001,789167
818001,769333
819001,769458
820001,844541
821001,772333
822001,783333
823001,774500
824001,776792
825001,805916
826001,838959
827001,777542
828001,778125
829001,801167
830001,802000
831001,783083
832001,844292
833001,783750
834001,791875
835001,794417
836001,785625
837001,785291
838001,843708
839001,789042
840001,825750
841001,791459
842001,790083
843001,805458
844001,851875
845001,816292
846001,795458
847001,806583
848001,798042
849001,802500
850001,858916
851001,800250
852001,833250
853001,801625
854001,822417
855001,804917
856001,852791
857001,805583
858001,815959
859001,828083
860001,808375
861001,828209
862001,867708
863001,821625
864001,815208
865001,819917
866001,816917
867001,815834
868001,872250
869001,820917
870001,851000
871001,821500
872001,835959
873001,821292
874001,892500
875001,822458
876001,833375
877001,825875
878001,825709
879001,837375
880001,897250
881001,839250
882001,828208
883001,831833
884001,830959
885001,832250
886001,900292
887001,837792
888001,834375
889001,869375
890001,837333
891001,887708
892001,909792
893001,861625
894001,839750
895001,881417
896001,843125
897001,892583
898001,901333
899001,878458
900001,845500
901001,880834
902001,848708
903001,851459
904001,908084
905001,851416
906001,853125
907001,857458
908001,853250
909001,861542
910001,912417
911001,857042
912001,858000
913001,859334
914001,874875
915001,866542
916001,942333
917001,863416
918001,903792
919001,865000
920001,866042
921001,868500
922001,926167
923001,867333
924001,868583
925001,883541
926001,870875
927001,899208
928001,929958
929001,903125
930001,875458
931001,881375
932001,911958
933001,885791
934001,964167
935001,905250
936001,917250
937001,888750
938001,882125
939001,882417
940001,947500
941001,901667
942001,884333
943001,934875
944001,895167
945001,889583
946001,942833
947001,897959
948001,928042
949001,901584
950001,894542
951001,893667
952001,957250
953001,921208
954001,896375
955001,900792
956001,905958
957001,903333
958001,968041
959001,908708
960001,903875
961001,902667
962001,908167
963001,936000
964001,963458
965001,908875
966001,926041
967001,908917
968001,912667
969001,912417
970001,960875
971001,951667
972001,914250
973001,923500
974001,927209
975001,919916
976001,971416
977001,918209
978001,922792
979001,936625
980001,923833
981001,929125
982001,1008167
983001,927291
984001,925125
985001,961334
986001,926958
987001,929084
988001,1003250
989001,933625
990001,930875
991001,955083
992001,942000
993001,932834
994001,1009000
995001,938875
996001,936625
997001,958459
998001,936167
999001,941167
